"","country","date","cases","new_cases","deaths","new_deaths","recovered","new_recovered","active_cases","per100k","newper100k","activeper100k"
"5897","Saint Lucia",2020-04-08,14,0,0,0,1,0,13,7.6,0,7.1
"5948","Saint Vincent and the Grenadines",2020-04-08,8,0,0,0,1,0,7,7.2,0,6.3
"5976","San Marino",2020-04-08,279,0,34,0,40,0,205,820.6,0,602.9
"5999","Sao Tome and Principe",2020-04-08,4,0,0,0,0,0,4,1.8,0,1.8
"6017","Saudi Arabia",2020-04-08,2932,137,41,0,631,16,2260,8.4,0.4,6.5
"6052","Senegal",2020-04-08,244,7,2,0,113,8,129,1.5,0,0.8
"6120","Serbia",2020-04-08,2666,219,65,4,0,0,2601,30.5,2.5,29.8
"6153","Seychelles",2020-04-08,11,0,0,0,0,0,11,11.2,0,11.2
"6174","Sierra Leone",2020-04-08,7,1,0,0,0,0,7,0.1,0,0.1
"6226","Singapore",2020-04-08,1623,142,6,0,406,29,1211,27.7,2.4,20.7
"6272","Slovakia",2020-04-08,682,101,2,0,16,3,664,12.5,1.8,12.2
"6306","Slovenia",2020-04-08,1091,32,40,4,120,18,931,52.5,1.5,44.8
"6363","Somalia",2020-04-08,12,4,1,1,1,0,10,0.1,0,0.1
"6390","South Africa",2020-04-08,1845,96,18,5,95,0,1732,3.1,0.2,2.9
"6414","South Sudan",2020-04-08,2,0,0,0,0,0,2,0,0,0
"6421","Spain",2020-04-08,148220,6278,14792,747,48021,4813,85407,317,13.4,182.7
"6521","Sri Lanka",2020-04-08,189,4,7,1,44,2,138,0.9,0,0.6
"6593","Sudan",2020-04-08,14,0,2,0,2,0,10,0,0,0
"6619","Suriname",2020-04-08,10,0,1,0,3,3,6,1.7,0,1
"6671","Sweden",2020-04-08,8419,726,687,96,205,0,7527,83.4,7.2,74.5
"6713","Switzerland",2020-04-08,23280,1027,895,74,9800,1096,12585,269,11.9,145.4
"6775","Syria",2020-04-08,19,0,2,0,4,1,13,0.1,0,0.1
"6834","Taiwan",2020-04-08,379,3,5,0,61,4,313,1.6,0,1.3
"6864","Tanzania, United Republic of",2020-04-08,25,1,1,0,5,0,19,0,0,0
"6931","Thailand",2020-04-08,2369,111,30,3,888,0,1451,3.4,0.2,2.1
"6994","The Bahamas",2020-04-08,40,7,7,1,5,0,28,10.2,1.8,7.1
"7005","The Gambia",2020-04-08,4,0,1,0,2,0,1,0.2,0,0
"7039","Timor-Leste",2020-04-08,1,0,0,0,0,0,1,0.1,0,0.1
"7065","Togo",2020-04-08,70,5,3,0,23,0,44,0.8,0.1,0.5
"7106","Trinidad and Tobago",2020-04-08,107,0,8,0,1,0,98,7.6,0,7
"7123","Tunisia",2020-04-08,628,5,24,1,25,0,579,5.3,0,4.9
"7164","Turkey",2020-04-08,38226,4117,812,87,1846,264,35568,45.3,4.9,42.2
"7213","Uganda",2020-04-08,53,1,0,0,0,0,53,0.1,0,0.1
"7262","UK",2020-04-08,61474,5525,7111,940,345,20,54018,90.6,8.1,79.6
"7297","Ukraine",2020-04-08,1668,206,52,7,35,7,1581,3.8,0.5,3.6
"7384","United Arab Emirates",2020-04-08,2659,300,12,0,239,53,2408,26.9,3,24.3
"7439","Uruguay",2020-04-08,424,0,7,0,150,0,267,12.2,0,7.7
"7464","USA",2020-04-08,429052,32829,14695,1973,23559,1796,390798,129.6,9.9,118.1
"7531","Uzbekistan",2020-04-08,545,25,3,1,30,0,512,1.6,0.1,1.5
"7566","Venezuela",2020-04-08,167,2,9,2,65,0,93,0.6,0,0.3
"7589","Vietnam",2020-04-08,251,2,0,0,126,3,125,0.3,0,0.1
"7669","West Bank and Gaza",2020-04-08,263,2,1,0,44,2,218,5.5,0,4.5
"7709","Western Sahara",2020-04-08,4,0,0,0,0,0,4,0.7,0,0.7
"7722","Zambia",2020-04-08,39,0,1,0,7,0,31,0.2,0,0.2
"7763","Zimbabwe",2020-04-08,11,0,3,1,0,0,8,0.1,0,0.1
"36","Afghanistan",2020-04-09,484,40,15,1,32,3,437,1.2,0.1,1.1
"75","Albania",2020-04-09,409,9,23,1,165,11,221,14.2,0.3,7.7
"130","Algeria",2020-04-09,1666,94,235,30,347,110,1084,3.8,0.2,2.5
"173","Andorra",2020-04-09,583,19,25,2,58,6,500,757.1,24.7,649.4
"191","Angola",2020-04-09,19,0,2,0,2,0,15,0.1,0,0
"232","Antigua and Barbuda",2020-04-09,19,0,2,0,0,0,17,19.4,0,17.3
"241","Argentina",2020-04-09,1795,80,72,9,365,7,1358,4,0.2,3
"289","Armenia",2020-04-09,921,40,10,1,138,24,773,31.1,1.3,26.1
"328","Australia",2020-04-09,6108,98,51,1,1472,392,4585,24,0.4,18
"438","Austria",2020-04-09,13244,302,295,22,5240,728,7709,147.1,3.4,85.6
"470","Azerbaijan",2020-04-09,926,104,9,1,101,38,816,9.1,1,8
"532","Bahrain",2020-04-09,887,64,5,0,519,42,363,52.1,3.8,21.3
"568","Bangladesh",2020-04-09,330,112,21,1,33,0,276,0.2,0.1,0.2
"599","Barbados",2020-04-09,66,3,3,0,11,3,52,23,1,18.1
"633","Belarus",2020-04-09,1486,420,16,3,139,62,1331,15.7,4.4,14.1
"721","Belgium",2020-04-09,24983,1580,2523,283,5164,483,17296,215.6,13.6,149.2
"729","Belize",2020-04-09,9,1,1,0,0,0,8,2.3,0.3,2
"750","Benin",2020-04-09,26,0,1,0,5,0,20,0.2,0,0.2
"802","Bhutan",2020-04-09,5,0,0,0,2,0,3,0.6,0,0.4
"830","Bolivia",2020-04-09,264,54,18,3,2,0,244,2.3,0.5,2.1
"879","Bosnia and Herzegovina",2020-04-09,858,54,35,1,101,22,722,26.2,1.6,22
"896","Botswana",2020-04-09,13,7,1,0,0,0,12,0.6,0.3,0.5
"936","Brazil",2020-04-09,18092,1922,950,131,173,46,16969,8.5,0.9,8
"960","Brunei",2020-04-09,135,0,1,0,92,1,42,30.9,0,9.6
"1011","Bulgaria",2020-04-09,618,25,24,0,48,6,546,8.9,0.4,7.9
"1054","Burkina Faso",2020-04-09,443,29,24,1,146,12,273,2.1,0.1,1.3
"1072","Burma",2020-04-09,23,1,3,0,2,2,18,0,0,0
"1084","Burundi",2020-04-09,3,0,0,0,0,0,3,0,0,0
"1108","Cambodia",2020-04-09,119,2,0,0,62,0,57,0.7,0,0.3
"1200","Cameroon",2020-04-09,730,0,10,0,60,0,660,2.7,0,2.5
"1284","Canada",2020-04-09,20654,1513,503,96,5162,1008,14989,54.7,4,39.7
"1308","Cape Verde",2020-04-09,7,0,1,0,1,0,5,1.3,0,0.9
"1326","Central African Republic",2020-04-09,8,0,0,0,0,0,8,0.2,0,0.2
"1352","Chad",2020-04-09,11,1,0,0,2,0,9,0.1,0,0.1
"1391","Chile",2020-04-09,5972,426,57,9,1274,159,4641,31.2,2.2,24.3
"1418","Colombia",2020-04-09,2223,169,69,15,174,51,1980,4.4,0.3,3.9
"1482","Costa Rica",2020-04-09,539,37,3,0,30,1,506,10.6,0.7,9.9
"1493","Cote d'Ivoire",2020-04-09,444,60,3,0,52,4,389,1.7,0.2,1.5
"1558","Croatia",2020-04-09,1407,64,20,1,219,40,1168,34.3,1.6,28.5
"1595","Cuba",2020-04-09,515,58,15,3,28,1,472,4.5,0.5,4.2
"1640","Cyprus",2020-04-09,564,38,10,1,53,1,501,46.7,3.1,41.5
"1669","Czech Republic",2020-04-09,5569,257,112,13,301,68,5156,52,2.4,48.1
"1697","Democratic Republic of the Congo",2020-04-09,180,0,18,0,9,0,153,0.2,0,0.2
"1760","Denmark",2020-04-09,5830,233,237,19,1883,120,3710,100.7,4,64.1
"1816","Diamond Princess Cruise Ship",2020-04-09,712,0,11,0,619,0,82,NA,NA,NA
"1838","Djibouti",2020-04-09,135,0,0,0,25,0,110,13.7,0,11.1
"1864","Dominica",2020-04-09,15,0,0,0,1,0,14,20.8,0,19.4
"1920","Dominican Republic",2020-04-09,2349,238,118,10,80,30,2151,21.7,2.2,19.8
"1928","Ecuador",2020-04-09,4965,515,272,30,339,199,4354,28.1,2.9,24.7
"1991","Egypt",2020-04-09,1699,139,118,15,348,43,1233,1.7,0.1,1.2
"2053","El Salvador",2020-04-09,103,10,6,1,14,5,83,1.6,0.2,1.3
"2057","Equatorial Guinea",2020-04-09,18,0,0,0,3,0,15,1.3,0,1.1
"2102","Eritrea",2020-04-09,33,0,0,0,0,0,33,0.9,0,0.9
"2127","Estonia",2020-04-09,1207,22,24,0,83,11,1100,91,1.7,82.9
"2158","Eswatini",2020-04-09,12,0,0,0,7,0,5,1,0,0.4
"2217","Ethiopia",2020-04-09,56,1,2,0,4,0,50,0,0,0
"2245","Fiji",2020-04-09,15,0,0,0,0,0,15,1.7,0,1.7
"2315","Finland",2020-04-09,2605,118,42,2,300,0,2263,47,2.1,40.8
"2388","France",2020-04-09,118781,4822,12228,1341,23413,1961,83140,182,7.4,127.4
"2416","Gabon",2020-04-09,44,10,1,0,1,0,42,2,0.4,1.9
"2457","Georgia",2020-04-09,218,7,3,0,51,1,164,5.5,0.2,4.1
"2502","Germany",2020-04-09,118181,4885,2607,258,52407,6107,63167,141.1,5.8,75.4
"2568","Ghana",2020-04-09,378,65,6,0,3,0,369,1.2,0.2,1.2
"2636","Greece",2020-04-09,1955,71,87,4,269,0,1599,18.8,0.7,15.3
"2655","Grenada",2020-04-09,12,0,0,0,0,0,12,10.6,0,10.6
"2684","Guatemala",2020-04-09,95,8,3,0,17,0,75,0.5,0,0.4
"2697","Guinea",2020-04-09,194,30,0,0,11,6,183,1.5,0.2,1.4
"2729","Guinea-Bissau",2020-04-09,36,3,0,0,0,0,36,1.8,0.2,1.8
"2766","Guyana",2020-04-09,37,0,6,0,8,0,23,4.7,0,2.9
"2788","Haiti",2020-04-09,30,3,2,1,0,0,28,0.3,0,0.2
"2826","Holy See (Vatican City)",2020-04-09,8,0,0,0,2,0,6,800,0,600
"2854","Honduras",2020-04-09,343,31,23,1,6,0,314,3.5,0.3,3.2
"2928","Hong Kong",2020-04-09,973,13,4,0,293,29,676,13,0.2,9
"2991","Hungary",2020-04-09,980,85,66,8,96,2,818,10.1,0.9,8.5
"3034","Iceland",2020-04-09,1648,32,6,0,688,55,954,483.3,9.4,279.8
"3105","India",2020-04-09,6725,809,226,48,620,114,5879,0.5,0.1,0.4
"3126","Indonesia",2020-04-09,3293,337,280,40,252,30,2761,1.2,0.1,1
"3217","Iran (Islamic Republic of)",2020-04-09,66220,1634,4110,117,32309,2497,29801,78.8,1.9,35.5
"3241","Iraq",2020-04-09,1232,30,69,0,496,44,667,3.1,0.1,1.7
"3311","Ireland",2020-04-09,6574,500,263,28,25,0,6286,133.1,10.1,127.3
"3353","Israel",2020-04-09,9968,564,86,13,1011,210,8871,115.2,6.5,102.5
"3429","Italy",2020-04-09,143626,4204,18279,610,28470,1979,96877,237.5,7,160.2
"3470","Jamaica",2020-04-09,63,0,4,0,12,2,47,2.1,0,1.6
"3516","Japan",2020-04-09,4667,410,94,1,632,10,3941,3.7,0.3,3.1
"3563","Jordan",2020-04-09,372,14,7,1,161,11,204,3.6,0.1,2
"3626","Kazakhstan",2020-04-09,781,54,8,1,60,6,713,4.2,0.3,3.8
"3632","Kenya",2020-04-09,184,5,7,1,12,3,165,0.3,0,0.3
"3670","Kosovo",2020-04-09,184,0,5,0,30,0,149,10.2,0,8.3
"3693","Kuwait",2020-04-09,910,55,1,0,111,0,798,21.3,1.3,18.7
"3749","Kyrgyzstan",2020-04-09,280,10,4,0,35,2,241,4.3,0.2,3.7
"3763","Lao People's Democratic Republic",2020-04-09,16,1,0,0,0,0,16,0.2,0,0.2
"3818","Latvia",2020-04-09,589,12,3,1,16,0,570,31.2,0.6,30.2
"3870","Lebanon",2020-04-09,582,6,19,0,67,5,496,8.5,0.1,7.3
"3890","Liberia",2020-04-09,31,0,4,0,3,0,24,0.6,0,0.5
"3913","Libya",2020-04-09,24,3,1,0,8,0,15,0.3,0,0.2
"3951","Liechtenstein",2020-04-09,78,0,1,0,55,0,22,205.3,0,57.9
"4004","Lithuania",2020-04-09,955,43,16,1,8,0,931,35.1,1.6,34.2
"4057","Luxembourg",2020-04-09,3115,81,52,6,500,0,2563,497.6,12.9,409.4
"4124","Macao",2020-04-09,45,0,0,0,10,0,35,6.9,0,5.4
"4163","Madagascar",2020-04-09,93,0,0,0,11,0,82,0.3,0,0.3
"4171","Mainland China",2020-04-09,81865,61,3335,2,77376,83,1154,5.7,0,0.1
"4261","Malawi",2020-04-09,8,0,1,0,0,0,7,0,0,0
"4323","Malaysia",2020-04-09,4228,109,67,2,1608,121,2553,13.1,0.3,7.9
"4343","Maldives",2020-04-09,19,0,0,0,13,0,6,3.5,0,1.1
"4384","Mali",2020-04-09,74,15,7,0,22,6,45,0.4,0.1,0.2
"4426","Malta",2020-04-09,337,38,2,1,16,0,319,76.2,8.6,72.2
"4451","Mauritania",2020-04-09,7,1,1,0,2,0,4,0.2,0,0.1
"4478","Mauritius",2020-04-09,314,41,7,0,23,4,284,24.7,3.2,22.3
"4507","Mexico",2020-04-09,3181,396,174,33,633,0,2374,2.5,0.3,1.8
"4555","Moldova, Republic of",2020-04-09,1289,115,29,2,50,10,1210,32,2.9,30
"4591","Monaco",2020-04-09,84,3,1,0,5,1,78,215.4,7.7,200
"4641","Mongolia",2020-04-09,16,0,0,0,4,0,12,0.5,0,0.4
"4671","Montenegro",2020-04-09,252,4,2,0,4,0,246,40.1,0.6,39.2
"4699","Morocco",2020-04-09,1374,99,97,4,109,12,1168,3.7,0.3,3.2
"4734","Mozambique",2020-04-09,17,0,0,0,1,0,16,0.1,0,0.1
"4764","MS Zaandam Cruise Ship",2020-04-09,9,0,2,0,0,0,7,NA,NA,NA
"4779","Namibia",2020-04-09,16,0,0,0,3,0,13,0.6,0,0.5
"4842","Nepal",2020-04-09,9,0,0,0,1,0,8,0,0,0
"4888","Netherlands",2020-04-09,21903,1221,2403,148,278,6,19222,127.8,7.1,112.2
"4929","New Zealand",2020-04-09,1239,29,1,0,317,35,921,25.7,0.6,19.1
"4988","Nicaragua",2020-04-09,7,1,1,0,0,0,6,0.1,0,0.1
"5021","Niger",2020-04-09,410,68,11,0,40,12,359,1.7,0.3,1.5
"5029","Nigeria",2020-04-09,288,12,7,1,51,7,230,0.1,0,0.1
"5074","North Macedonia",2020-04-09,663,46,30,1,37,2,596,31.8,2.2,28.6
"5145","Norway",2020-04-09,6211,125,108,7,32,0,6071,114.6,2.3,112
"5198","Oman",2020-04-09,457,38,3,1,109,37,345,8.9,0.7,6.8
"5231","Pakistan",2020-04-09,4489,226,65,4,572,105,3852,2,0.1,1.7
"5294","Panama",2020-04-09,2528,279,63,4,16,0,2449,58.6,6.5,56.8
"5308","Papua New Guinea",2020-04-09,2,0,0,0,0,0,2,0,0,0
"5340","Paraguay",2020-04-09,124,5,5,0,18,3,101,1.7,0.1,1.4
"5370","Peru",2020-04-09,5256,914,138,17,1438,105,3680,15.9,2.8,11.2
"5402","Philippines",2020-04-09,4076,206,203,21,124,28,3749,3.7,0.2,3.4
"5492","Poland",2020-04-09,5575,370,174,15,284,62,5117,14.7,1,13.5
"5518","Portugal",2020-04-09,13956,815,409,29,205,9,13342,136.9,8,130.8
"5588","Qatar",2020-04-09,2376,166,6,0,206,28,2164,82.5,5.8,75.1
"5605","Republic of Korea",2020-04-09,10423,39,204,4,6973,197,3246,20.3,0.1,6.3
"5699","Republic of the Congo",2020-04-09,60,15,5,0,5,3,50,1.1,0.3,0.9
"5750","Romania",2020-04-09,5202,441,248,28,647,119,4307,27,2.3,22.4
"5821","Russia",2020-04-09,10131,1459,76,13,698,118,9357,6.9,1,6.4
"5848","Rwanda",2020-04-09,110,0,0,0,7,0,103,0.8,0,0.8
"5875","Saint Kitts and Nevis",2020-04-09,11,0,0,0,0,0,11,20.8,0,20.8
"5910","Saint Lucia",2020-04-09,14,0,0,0,1,0,13,7.6,0,7.1
"5937","Saint Vincent and the Grenadines",2020-04-09,12,4,0,0,1,0,11,10.8,3.6,9.9
"5955","San Marino",2020-04-09,333,54,34,0,49,9,250,979.4,158.8,735.3
"6005","Sao Tome and Principe",2020-04-09,4,0,0,0,0,0,4,1.8,0,1.8
"6009","Saudi Arabia",2020-04-09,3287,355,44,3,666,35,2577,9.4,1,7.4
"6063","Senegal",2020-04-09,250,6,2,0,123,10,125,1.5,0,0.7
"6129","Serbia",2020-04-09,2867,201,66,1,0,0,2801,32.8,2.3,32.1
"6133","Seychelles",2020-04-09,11,0,0,0,0,0,11,11.2,0,11.2
"6163","Sierra Leone",2020-04-09,7,0,0,0,0,0,7,0.1,0,0.1
"6238","Singapore",2020-04-09,1910,287,6,0,460,54,1444,32.6,4.9,24.7
"6279","Slovakia",2020-04-09,701,19,2,0,23,7,676,12.8,0.3,12.4
"6308","Slovenia",2020-04-09,1124,33,43,3,128,8,953,54.1,1.6,45.8
"6341","Somalia",2020-04-09,12,0,1,0,1,0,10,0.1,0,0.1
"6370","South Africa",2020-04-09,1934,89,18,0,95,0,1821,3.3,0.2,3.1
"6410","South Sudan",2020-04-09,3,1,0,0,0,0,3,0,0,0
"6443","Spain",2020-04-09,153222,5002,15447,655,52165,4144,85610,327.7,10.7,183.1
"6539","Sri Lanka",2020-04-09,190,1,7,0,49,5,134,0.9,0,0.6
"6567","Sudan",2020-04-09,15,1,2,0,2,0,11,0,0,0
"6613","Suriname",2020-04-09,10,0,1,0,4,1,5,1.7,0,0.9
"6660","Sweden",2020-04-09,9141,722,793,106,205,0,8143,90.5,7.1,80.6
"6729","Switzerland",2020-04-09,24051,771,948,53,10600,800,12503,277.9,8.9,144.5
"6762","Syria",2020-04-09,19,0,2,0,4,0,13,0.1,0,0.1
"6852","Taiwan",2020-04-09,380,1,5,0,67,6,308,1.6,0,1.3
"6874","Tanzania, United Republic of",2020-04-09,25,0,1,0,5,0,19,0,0,0
"6924","Thailand",2020-04-09,2423,54,32,2,940,52,1451,3.5,0.1,2.1
"6990","The Bahamas",2020-04-09,41,1,8,1,5,0,28,10.4,0.3,7.1
"7004","The Gambia",2020-04-09,4,0,1,0,2,0,1,0.2,0,0
"7049","Timor-Leste",2020-04-09,1,0,0,0,0,0,1,0.1,0,0.1
"7074","Togo",2020-04-09,73,3,3,0,24,1,46,0.9,0,0.6
"7096","Trinidad and Tobago",2020-04-09,109,2,8,0,1,0,100,7.8,0.1,7.1
"7136","Tunisia",2020-04-09,643,15,25,1,25,0,593,5.4,0.1,5
"7169","Turkey",2020-04-09,42282,4056,908,96,2142,296,39232,50.1,4.8,46.5
"7198","Uganda",2020-04-09,53,0,0,0,0,0,53,0.1,0,0.1
"7247","UK",2020-04-09,65872,4398,7993,882,359,14,57520,97,6.5,84.7
"7294","Ukraine",2020-04-09,1892,224,57,5,45,10,1790,4.3,0.5,4.1
"7339","United Arab Emirates",2020-04-09,2990,331,14,2,268,29,2708,30.2,3.3,27.4
"7442","Uruguay",2020-04-09,456,32,7,0,192,42,257,13.1,0.9,7.4
"7498","USA",2020-04-09,461437,32385,16478,1783,25410,1851,419549,139.4,9.8,126.8
"7539","Uzbekistan",2020-04-09,582,37,3,0,38,8,541,1.7,0.1,1.6
"7580","Venezuela",2020-04-09,171,4,9,0,84,19,78,0.6,0,0.3
"7601","Vietnam",2020-04-09,255,4,0,0,128,2,127,0.3,0,0.1
"7704","West Bank and Gaza",2020-04-09,263,0,1,0,44,0,218,5.5,0,4.5
"7713","Western Sahara",2020-04-09,4,0,0,0,0,0,4,0.7,0,0.7
"7747","Zambia",2020-04-09,39,0,1,0,24,17,14,0.2,0,0.1
"7761","Zimbabwe",2020-04-09,11,0,3,0,0,0,8,0.1,0,0.1
"31","Afghanistan",2020-04-10,521,37,15,0,32,0,474,1.3,0.1,1.2
"55","Albania",2020-04-10,416,7,23,0,182,17,211,14.5,0.2,7.3
"120","Algeria",2020-04-10,1761,95,256,21,405,58,1100,4,0.2,2.5
"145","Andorra",2020-04-10,601,18,26,1,71,13,504,780.5,23.4,654.5
"179","Angola",2020-04-10,19,0,2,0,2,0,15,0.1,0,0
"234","Antigua and Barbuda",2020-04-10,19,0,2,0,0,0,17,19.4,0,17.3
"240","Argentina",2020-04-10,1975,180,82,10,375,10,1518,4.4,0.4,3.4
"311","Armenia",2020-04-10,937,16,12,2,149,11,776,31.6,0.5,26.2
"396","Australia",2020-04-10,6215,107,54,3,1793,321,4368,24.4,0.4,17.1
"442","Austria",2020-04-10,13555,311,319,24,6064,824,7172,150.5,3.5,79.6
"450","Azerbaijan",2020-04-10,991,65,10,1,159,58,822,9.8,0.6,8.1
"528","Bahrain",2020-04-10,925,38,6,1,539,20,380,54.3,2.2,22.3
"548","Bangladesh",2020-04-10,424,94,27,6,33,0,364,0.3,0.1,0.2
"591","Barbados",2020-04-10,67,1,4,1,11,0,52,23.3,0.3,18.1
"611","Belarus",2020-04-10,1981,495,19,3,169,30,1793,21,5.2,19
"681","Belgium",2020-04-10,26667,1684,3019,496,5568,404,18080,230.1,14.5,156
"726","Belize",2020-04-10,10,1,2,1,0,0,8,2.5,0.3,2
"751","Benin",2020-04-10,35,9,1,0,5,0,29,0.3,0.1,0.2
"807","Bhutan",2020-04-10,5,0,0,0,2,0,3,0.6,0,0.4
"848","Bolivia",2020-04-10,268,4,19,1,2,0,247,2.3,0,2.1
"855","Bosnia and Herzegovina",2020-04-10,901,43,36,1,129,28,736,27.5,1.3,22.4
"898","Botswana",2020-04-10,13,0,1,0,0,0,12,0.6,0,0.5
"949","Brazil",2020-04-10,19638,1546,1057,107,173,0,18408,9.2,0.7,8.7
"956","Brunei",2020-04-10,136,1,1,0,99,7,36,31.1,0.2,8.2
"1017","Bulgaria",2020-04-10,635,17,25,1,54,6,556,9.1,0.2,8
"1027","Burkina Faso",2020-04-10,443,0,24,0,146,0,273,2.1,0,1.3
"1073","Burma",2020-04-10,27,4,3,0,2,0,22,0,0,0
"1079","Burundi",2020-04-10,3,0,0,0,0,0,3,0,0,0
"1144","Cambodia",2020-04-10,119,0,0,0,72,10,47,0.7,0,0.3
"1198","Cameroon",2020-04-10,820,90,12,2,98,38,710,3.1,0.3,2.7
"1272","Canada",2020-04-10,22059,1405,557,54,5855,693,15647,58.4,3.7,41.5
"1310","Cape Verde",2020-04-10,7,0,1,0,1,0,5,1.3,0,0.9
"1317","Central African Republic",2020-04-10,8,0,0,0,0,0,8,0.2,0,0.2
"1350","Chad",2020-04-10,11,0,0,0,2,0,9,0.1,0,0.1
"1379","Chile",2020-04-10,6501,529,65,8,1571,297,4865,34,2.8,25.4
"1443","Colombia",2020-04-10,2473,250,80,11,197,23,2196,4.9,0.5,4.3
"1459","Costa Rica",2020-04-10,558,19,3,0,42,12,513,11,0.4,10.1
"1495","Cote d'Ivoire",2020-04-10,444,0,3,0,52,0,389,1.7,0,1.5
"1545","Croatia",2020-04-10,1495,88,21,1,231,12,1243,36.4,2.1,30.3
"1581","Cuba",2020-04-10,564,49,15,0,51,23,498,5,0.4,4.4
"1632","Cyprus",2020-04-10,595,31,10,0,58,5,527,49.3,2.6,43.7
"1644","Czech Republic",2020-04-10,5732,163,119,7,346,45,5267,53.5,1.5,49.2
"1695","Democratic Republic of the Congo",2020-04-10,215,35,20,2,13,4,182,0.2,0,0.2
"1738","Denmark",2020-04-10,6014,184,247,10,1929,46,3838,103.8,3.2,66.3
"1806","Diamond Princess Cruise Ship",2020-04-10,712,0,11,0,619,0,82,NA,NA,NA
"1836","Djibouti",2020-04-10,150,15,1,1,36,11,113,15.2,1.5,11.4
"1867","Dominica",2020-04-10,16,1,0,0,5,4,11,22.2,1.4,15.3
"1887","Dominican Republic",2020-04-10,2620,271,126,8,98,18,2396,24.2,2.5,22.1
"1946","Ecuador",2020-04-10,7161,2196,297,25,368,29,6496,40.6,12.4,36.8
"1989","Egypt",2020-04-10,1794,95,135,17,384,36,1275,1.8,0.1,1.2
"2050","El Salvador",2020-04-10,117,14,6,0,15,1,96,1.8,0.2,1.5
"2063","Equatorial Guinea",2020-04-10,18,0,0,0,3,0,15,1.3,0,1.1
"2094","Eritrea",2020-04-10,34,1,0,0,0,0,34,1,0,1
"2157","Estonia",2020-04-10,1258,51,24,0,93,10,1141,94.8,3.8,86
"2180","Eswatini",2020-04-10,12,0,0,0,7,0,5,1,0,0.4
"2190","Ethiopia",2020-04-10,65,9,3,1,4,0,58,0.1,0,0.1
"2232","Fiji",2020-04-10,16,1,0,0,0,0,16,1.8,0.1,1.8
"2255","Finland",2020-04-10,2769,164,48,6,300,0,2421,50,3,43.7
"2343","France",2020-04-10,125931,7150,13215,987,25195,1782,87521,192.9,11,134.1
"2423","Gabon",2020-04-10,44,0,1,0,1,0,42,2,0,1.9
"2478","Georgia",2020-04-10,234,16,3,0,54,3,177,5.9,0.4,4.4
"2540","Germany",2020-04-10,122171,3990,2767,160,53913,1506,65491,145.8,4.8,78.2
"2566","Ghana",2020-04-10,378,0,6,0,4,1,368,1.2,0,1.2
"2598","Greece",2020-04-10,2011,56,92,5,269,0,1650,19.3,0.5,15.8
"2647","Grenada",2020-04-10,14,2,0,0,0,0,14,12.4,1.8,12.4
"2680","Guatemala",2020-04-10,126,31,3,0,17,0,106,0.7,0.2,0.6
"2709","Guinea",2020-04-10,212,18,0,0,15,4,197,1.6,0.1,1.5
"2733","Guinea-Bissau",2020-04-10,36,0,0,0,0,0,36,1.8,0,1.8
"2764","Guyana",2020-04-10,37,0,6,0,8,0,23,4.7,0,2.9
"2795","Haiti",2020-04-10,31,1,2,0,0,0,29,0.3,0,0.3
"2814","Holy See (Vatican City)",2020-04-10,8,0,0,0,2,0,6,800,0,600
"2855","Honduras",2020-04-10,382,39,23,0,7,1,352,3.9,0.4,3.6
"2891","Hong Kong",2020-04-10,989,16,4,0,309,16,676,13.2,0.2,9
"2963","Hungary",2020-04-10,1190,210,77,11,112,16,1001,12.3,2.2,10.4
"3032","Iceland",2020-04-10,1675,27,7,1,751,63,917,491.2,7.9,268.9
"3052","India",2020-04-10,7598,873,246,20,774,154,6578,0.6,0.1,0.5
"3145","Indonesia",2020-04-10,3512,219,306,26,282,30,2924,1.3,0.1,1.1
"3168","Iran (Islamic Republic of)",2020-04-10,68192,1972,4232,122,35465,3156,28495,81.2,2.3,33.9
"3251","Iraq",2020-04-10,1279,47,70,1,550,54,659,3.2,0.1,1.6
"3274","Ireland",2020-04-10,8089,1515,287,24,25,0,7777,163.8,30.7,157.5
"3354","Israel",2020-04-10,10408,440,95,9,1183,172,9130,120.2,5.1,105.5
"3408","Italy",2020-04-10,147577,3951,18849,570,30455,1985,98273,244.1,6.5,162.5
"3458","Jamaica",2020-04-10,63,0,4,0,13,1,46,2.1,0,1.6
"3553","Japan",2020-04-10,5530,863,99,5,685,53,4746,4.4,0.7,3.8
"3559","Jordan",2020-04-10,372,0,7,0,170,9,195,3.6,0,1.9
"3629","Kazakhstan",2020-04-10,812,31,10,2,64,4,738,4.3,0.2,3.9
"3643","Kenya",2020-04-10,189,5,7,0,22,10,160,0.4,0,0.3
"3679","Kosovo",2020-04-10,250,66,7,2,52,22,191,13.9,3.7,10.6
"3728","Kuwait",2020-04-10,993,83,1,0,123,12,869,23.2,1.9,20.3
"3751","Kyrgyzstan",2020-04-10,298,18,5,1,35,0,258,4.6,0.3,4
"3772","Lao People's Democratic Republic",2020-04-10,16,0,0,0,0,0,16,0.2,0,0.2
"3809","Latvia",2020-04-10,612,23,3,0,16,0,593,32.4,1.2,31.4
"3837","Lebanon",2020-04-10,609,27,20,1,76,9,513,8.9,0.4,7.5
"3889","Liberia",2020-04-10,37,6,5,1,3,0,29,0.7,0.1,0.6
"3925","Libya",2020-04-10,24,0,1,0,8,0,15,0.3,0,0.2
"3949","Liechtenstein",2020-04-10,79,1,1,0,55,0,23,207.9,2.6,60.5
